pSymbol,pGroup,pExchSeg,pInstType,pSymbolName,pTrdSymbol,pOptionType,pScripRefKey,pISIN,pAssetCode,pSubGroup,pCombinedSymbol,pDesc,pAmcCode,pContractId,dTickSize ,lLotSize,lExpiryDate ,lMultiplier ,lPrecision,dStrikePrice;,pExchange,pInstName,pExpiryDate,pIssueDate,pMaturityDate,pListingDate,pNoDelStartDate,pNoDelEndDate,pBookClsStartDate,pBookClsEndDate,pRecordDate,pCreditRating,pReAdminDate,pExpulsionDate,pLocalUpdateTime,pDeliveryUnits,pPriceUnits,pLastTradingDate,pTenderPeridEndDate,pTenderPeridStartDate,pSellVarMargin,pBuyVarMargin,pInstrumentInfo,pRemarksText,pSegment,pNav,pNavDate,pMfAmt,pSipSecurity,pFaceValue,pTrdUnits,pExerciseStartDate,pExerciseEndDate,pElmMargin,pVarMargin,pTotProposedLimitValue,pScripBasePrice,pSettlementType,pCurrectionTime,iPermittedToTrade,iBoardLotQty ,iMaxOrderSize ,iLotSize,dOpenInterest ,dHighPriceRange ,dLowPriceRange ,dPriceNum   ,dGenDen,dGenNum,dPriceQuatation ,dIssuerate ,dPriceDen,dWarningQty ,dIssueCapital ,dExposureMargin ,dMinRedemptionQty ,lFreezeQty
5325,MF,nse_cm,,SFMP48GD,SFMP48GD-MF,,SFMP48GD-MF,INF200KA1Y24,,,,SBIAMC - SFMP48GD,,,1,1,-1,-1,2,-1,NSE,,,1313107200,,1313107200,0,0,0,0,0,9.00-11.00,0,0,1365871717,,,,,,,,,,CASH,,,,,1000,,,,3.50,75.00,,,T+1,315513000,0,1,392771,1,0,1100,900,1,1,1,0,0,1,0,1.20114e+07,0,0,392771
5329,MF,nse_cm,,SFMP48GR,SFMP48GR-MF,,SFMP48GR-MF,INF200KA1Y08,,,,SBIAMC - SFMP48GR,,,1,1,-1,-1,2,-1,NSE,,,1313107200,,1313107200,0,0,0,0,0,9.00-11.00,0,0,1365871717,,,,,,,,,,CASH,,,,,1000,,,,3.50,75.00,,,T+1,315513000,0,1,827605,1,0,1100,900,1,1,1,0,0,1,0,2.5309e+07,0,0,827605
5330,SG,nse_cm,,624MH26,624MH26-SG,,624MH26-SG,IN2220210214,,,,SDL MH 6.24% 2026,,,1,100,-1,-1,2,-1,NSE,,,1313280000,,1313280000,0,0,0,0,0,95.00-105.00,0,0,1365871717,,,,,,,,,,CASH,,,,,10000,,,,0.00,10.00,,,T+1,315513000,0,1,1000000,100,0,10500,9500,1,1,1,0,0,1,0,2e+08,0,0,1000000
5333,SG,nse_cm,,699GA31B,699GA31B-SG,,699GA31B-SG,IN1420210073,,,,SDL GA 6.99% 2031,,,1,100,-1,-1,2,-1,NSE,,,1313280000,,1313280000,0,0,0,0,0,95.00-105.00,0,0,1365871717,,,,,,,,,,CASH,,,,,10000,,,,0.00,10.00,,,T+1,315513000,0,1,327000,100,0,10500,9500,1,1,1,0,0,1,0,1e+07,0,0,327000
5334,SG,nse_cm,,698GJ31,698GJ31-SG,,698GJ31-SG,IN1520210080,,,,SDL GJ 6.98% 2031,,,1,100,-1,-1,2,-1,NSE,,,1313280000,,1313280000,0,0,0,0,0,95.00-105.00,0,0,1365871717,,,,,,,,,,CASH,,,,,10000,,,,0.00,10.00,,,T+1,315513000,0,1,999900,100,0,10500,9500,1,1,1,0,0,1,0,1.5e+08,0,0,999900
5335,SG,nse_cm,,702UP31,702UP31-SG,,702UP31-SG,IN3320210062,,,,SDL UP 7.02% 2031,,,1,100,-1,-1,2,-1,NSE,,,1313280000,,1313280000,0,0,0,0,0,95.00-105.00,0,0,1365871717,,,,,,,,,,CASH,,,,,10000,,,,0.00,10.00,,,T+1,315513000,0,1,1000000,100,0,10500,9500,1,1,1,0,0,1,0,2.5e+08,0,0,1000000
5336,SG,nse_cm,,70TN31,70TN31-SG,,70TN31-SG,IN3120210163,,,,SDL TN 7.0% 2031,,,1,100,-1,-1,2,-1,NSE,,,1313280000,,1313280000,0,0,0,0,0,95.00-105.00,0,0,1365871717,,,,,,,,,,CASH,,,,,10000,,,,0.00,10.00,,,T+1,315513000,0,1,1000000,100,0,10500,9500,1,1,1,0,0,1,0,2e+08,0,0,1000000
5342,SG,nse_cm,,71JK33A,71JK33A-SG,,71JK33A-SG,IN4920210056,,,,SDL JK 7.1% 2033,,,1,100,-1,-1,2,-1,NSE,,,1313280000,,1313280000,0,0,0,0,0,95.00-105.00,0,0,1365871717,,,,,,,,,,CASH,,,,,10000,,,,0.00,10.00,,,T+1,315513000,0,1,1000000,100,0,10500,9500,1,1,1,0,0,1,0,5e+07,0,0,1000000
5343,SG,nse_cm,,709TS34,709TS34-SG,,709TS34-SG,IN4520210126,,,,SDL TS 7.09% 2034,,,1,100,-1,-1,2,-1,NSE,,,1313280000,,1313280000,0,0,0,0,0,95.00-105.00,0,0,1365871717,,,,,,,,,,CASH,,,,,10000,,,,0.00,10.00,,,T+1,315513000,0,1,1000000,100,0,10500,9500,1,1,1,0,0,1,0,2e+08,0,0,1000000
5344,SG,nse_cm,,679WB28A,679WB28A-SG,,679WB28A-SG,IN3420210095,,,,SDL WB 6.79% 2028,,,1,100,-1,-1,2,-1,NSE,,,1313280000,,1313280000,0,0,0,0,0,95.00-105.00,0,0,1365871717,,,,,,,,,,CASH,,,,,10000,,,,0.00,10.00,,,T+1,315513000,0,1,999900,100,0,10500,9500,1,1,1,0,0,1,0,1.5e+08,0,0,999900
5352,EQ,nse_cm,,EXXARO,EXXARO-EQ,,EXXARO,INE0GFE01018,,,,EXXARO TILES LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1313539200,,1313539200,0,0,0,0,0,91.60-137.40,0,0,1365879312,,,,,,,,,,CASH,,,,,1000,,,,3.50,15.50,,,T+1,315513000,0,1,873345,1,0,13740,9160,1,1,1,0,0,1,0,4.47411e+07,0,0,873345
5355,BL,nse_cm,,EXXARO,EXXARO-BL,,EXXARO-BL,INE0GFE01018,,,,EXXARO TILES LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1313539200,,1313539200,0,0,0,0,0,113.35-115.60,0,0,1365873658,,,,,,,,,,CASH,,,,,1000,,,,,,,,T+1,315513000,0,1,0,1,0,11560,11335,1,1,1,0,0,1,0,4.47411e+07,0,0,99999999
5359,EQ,nse_cm,,KRSNAA,KRSNAA-EQ,,KRSNAA,INE08LI01020,,,,KRSNAA DIAGNOSTICS LTD,,,5,1,-1,-1,2,-1,NSE,,,1313539200,,1313539200,0,0,0,0,1347753600,397.50-596.20,0,0,1365879312,,,,,,,,,,CASH,,,,,500,,,,3.50,13.75,,,T+1,315513000,0,1,201258,1,0,59620,39750,1,1,1,0,0,1,0,3.13976e+07,0,0,201258
12200,BL,nse_cm,,AMBICAAGAR,AMBICAAGAR-BL,,AMBICAAGAR-BL,INE792B01012,,,,AMBICA AGAR & AROMAINDLTD,,,5,1,-1,-1,2,-1,NSE,,,816220800,,816220800,0,0,1348185600,1348704000,0,20.05-20.45,0,0,1365873666,,,,,,,,,,CASH,,,,,1000,,,,,,,,T+1,315513000,0,1,0,1,0,2045,2005,1,1,1,0,0,1,0,1.71774e+07,0,0,99999999
12204,BL,nse_cm,,ANDHRSUGAR,ANDHRSUGAR-BL,,ANDHRSUGAR-BL,INE715B01021,,,,ANDHRA SUGARS LTD,,,5,1,-1,-1,2,-1,NSE,,,816220800,,816220800,0,0,1355097600,1355702400,0,114.95-117.25,0,0,1365873648,,,,,,,,,,CASH,,,,,200,,,,,,,,T+1,315513000,0,1,0,1,0,11725,11495,1,1,1,0,0,1,0,1.35535e+08,0,0,99999999
12205,BL,nse_cm,,ANTGRAPHIC,ANTGRAPHIC-BL,,ANTGRAPHIC-BL,INE414B01021,,,,ANTARCTICA LTD,,,5,1,-1,-1,2,-1,NSE,,,816220800,,816220800,0,0,1348704000,1348963200,0,0.70-0.80,0,0,1365873658,,,,,,,,,,CASH,,,,,100,,,,,,,,T+1,315513000,0,1,0,1,0,80,70,1,1,1,0,0,1,0,1.5501e+08,0,0,99999999
12206,BL,nse_cm,,APARINDS,APARINDS-BL,,APARINDS-BL,INE372A01015,,,,APAR INDUSTRIES LTD.,,,5,1,-1,-1,2,-1,NSE,,,816220800,,816220800,0,0,1344211200,1344729600,0,2745.10-2800.50,0,0,1365873666,,,,,,,,,,CASH,,,,,1000,,,,,,,,T+1,315513000,0,1,0,1,0,280050,274510,1,1,1,0,0,1,0,3.82686e+07,0,0,99999999
12207,BL,nse_cm,,APCOTEXIND,APCOTEXIND-BL,,APCOTEXIND-BL,INE116A01032,,,,APCOTEX INDUSTRIES LIMITE,,,5,1,-1,-1,2,-1,NSE,,,816220800,,816220800,0,0,0,0,1360195200,511.10-521.40,0,0,1365873648,,,,,,,,,,CASH,,,,,200,,,,,,,,T+1,315513000,0,1,0,1,0,52140,51110,1,1,1,0,0,1,0,5.1845e+07,0,0,99999999
12208,BL,nse_cm,,GEPIL,GEPIL-BL,,GEPIL-BL,INE878A01011,,,,GE POWER INDIA LIMITED,,,5,1,-1,-1,2,-1,NSE,,,816220800,,816220800,0,0,1345766400,1346284800,0,113.55-115.80,0,0,1365873661,,,,,,,,,,CASH,,,,,1000,,,,,,,,T+1,315513000,0,1,0,1,0,11580,11355,1,1,1,0,0,1,0,6.72275e+07,0,0,99999999
12209,BL,nse_cm,,APOLLOHOSP,APOLLOHOSP-BL,,APOLLOHOSP-BL,INE437A01024,,,,APOLLO HOSPITALS ENTER. L,,,5,1,-1,-1,2,-1,NSE,,,816220800,,816220800,0,0,0,0,1361664000,4354.35-4442.25,0,0,1365873648,,,,,,,,,,CASH,,,,,500,,,,,,,,T+1,315513000,0,1,0,1,0,444225,435435,1,1,1,0,0,1,0,1.43785e+08,0,0,99999999
5363,BL,nse_cm,,KRSNAA,KRSNAA-BL,,KRSNAA-BL,INE08LI01020,,,,KRSNAA DIAGNOSTICS LTD,,,5,1,-1,-1,2,-1,NSE,,,1313539200,,1313539200,0,0,0,0,1347753600,491.90-501.80,0,0,1365873658,,,,,,,,,,CASH,,,,,500,,,,,,,,T+1,315513000,0,1,0,1,0,50180,49190,1,1,1,0,0,1,0,3.13976e+07,0,0,99999999
5366,EQ,nse_cm,,WINDLAS,WINDLAS-EQ,,WINDLAS,INE0H5O01029,,,,WINDLAS BIOTECH LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1313539200,,1313539200,0,0,1347494400,1348012800,0,198.60-297.90,0,0,1365879312,,,,,,,,,,CASH,,,,,500,,,,3.50,11.43,,,T+1,315513000,0,1,402803,1,0,29790,19860,1,1,1,0,0,1,0,2.11091e+07,0,0,402803
12210,BL,nse_cm,,APOLLOTYRE,APOLLOTYRE-BL,,APOLLOTYRE-BL,INE438A01022,,,,APOLLO TYRES LTD,,,5,1,-1,-1,2,-1,NSE,,,816220800,,816220800,0,0,0,0,1339891200,320.90-327.35,0,0,1365873648,,,,,,,,,,CASH,,,,,100,,,,,,,,T+1,315513000,0,1,0,1,0,32735,32090,1,1,1,0,0,1,0,6.35101e+08,0,0,99999999
12211,BL,nse_cm,,ANDHRAPAP,ANDHRAPAP-BL,,ANDHRAPAP-BL,INE435A01028,,,,ANDHRA PAPER LIMITED,,,5,1,-1,-1,2,-1,NSE,,,816220800,,816220800,0,0,0,0,1344124800,452.70-461.80,0,0,1365873648,,,,,,,,,,CASH,,,,,1000,,,,,,,,T+1,315513000,0,1,0,1,0,46180,45270,1,1,1,0,0,1,0,3.977e+07,0,0,99999999
12212,BL,nse_cm,,APTECHT,APTECHT-BL,,APTECHT-BL,INE266F01018,,,,APTECH LIMITED,,,5,1,-1,-1,2,-1,NSE,,,816220800,,816220800,0,0,0,0,1336780800,411.20-419.50,0,0,1365873664,,,,,,,,,,CASH,,,,,1000,,,,,,,,T+1,315513000,0,1,0,1,0,41950,41120,1,1,1,0,0,1,0,4.14107e+07,0,0,99999999
12213,BL,nse_cm,,ARCHIES,ARCHIES-BL,,ARCHIES-BL,INE731A01020,,,,ARCHIES LTD,,,5,1,-1,-1,2,-1,NSE,,,816220800,,816220800,0,0,1347840000,1348358400,0,20.25-20.65,0,0,1365873659,,,,,,,,,,CASH,,,,,200,,,,,,,,T+1,315513000,0,1,0,1,0,2065,2025,1,1,1,0,0,1,0,3.378e+07,0,0,99999999
12214,BL,nse_cm,,ARVIND,ARVIND-BL,,ARVIND-BL,INE034A01011,,,,ARVIND LIMITED,,,5,1,-1,-1,2,-1,NSE,,,816220800,,816220800,0,0,1346371200,1346889600,0,97.25-99.15,0,0,1365873648,,,,,,,,,,CASH,,,,,1000,,,,,,,,T+1,315513000,0,1,0,1,0,9915,9725,1,1,1,0,0,1,0,2.61497e+08,0,0,99999999
12215,BL,nse_cm,,ASAHIINDIA,ASAHIINDIA-BL,,ASAHIINDIA-BL,INE439A01020,,,,ASAHI INDIA GLASS LIMITED,,,5,1,-1,-1,2,-1,NSE,,,816220800,,816220800,0,0,1347148800,1347667200,0,469.85-479.30,0,0,1365873658,,,,,,,,,,CASH,,,,,100,,,,,,,,T+1,315513000,0,1,0,1,0,47930,46985,1,1,1,0,0,1,0,2.4309e+08,0,0,99999999
12216,BL,nse_cm,,ASAL,ASAL-BL,,ASAL-BL,INE900C01027,,,,AUTOMOTIVE STAMPINGS & AS,,,5,1,-1,-1,2,-1,NSE,,,816220800,,816220800,0,0,1338681600,1339200000,0,316.25-322.60,0,0,1365873664,,,,,,,,,,CASH,,,,,1000,,,,,,,,T+1,315513000,0,1,0,1,0,32260,31625,1,1,1,0,0,1,0,1.58644e+07,0,0,99999999
12217,BL,nse_cm,,ASHAPURMIN,ASHAPURMIN-BL,,ASHAPURMIN-BL,INE348A01023,,,,ASHAPURA MINECHEM LTD,,,5,1,-1,-1,2,-1,NSE,,,816220800,,816220800,0,0,1348358400,1348876800,0,132.50-135.10,0,0,1365873648,,,,,,,,,,CASH,,,,,200,,,,,,,,T+1,315513000,0,1,0,1,0,13510,13250,1,1,1,0,0,1,0,9.14861e+07,0,0,99999999
12218,BL,nse_cm,,ASHOKLEY,ASHOKLEY-BL,,ASHOKLEY-BL,INE208A01029,,,,ASHOK LEYLAND LTD,,,5,1,-1,-1,2,-1,NSE,,,816220800,,816220800,0,0,1342396800,1343520000,0,136.65-139.35,0,0,1365873648,,,,,,,,,,CASH,,,,,100,,,,,,,,T+1,315513000,0,1,0,1,0,13935,13665,1,1,1,0,0,1,0,2.93613e+09,0,0,99999999
12219,EQ,nse_cm,,RUSTOMJEE,RUSTOMJEE-EQ,,RUSTOMJEE,INE263M01029,,,,KEYSTONE REALTORS LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1353715200,,1353715200,0,0,0,0,0,409.75-500.75,0,0,1365879312,,,,,,,,,,CASH,,,,,1000,,,,3.50,9.00,,,T+1,315513000,0,1,219555,1,0,50075,40975,1,1,1,0,0,1,0,1.13877e+08,0,0,219555
5370,BL,nse_cm,,WINDLAS,WINDLAS-BL,,WINDLAS-BL,INE0H5O01029,,,,WINDLAS BIOTECH LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1313539200,,1313539200,0,0,1347494400,1348012800,0,245.80-250.70,0,0,1365873658,,,,,,,,,,CASH,,,,,500,,,,,,,,T+1,315513000,0,1,0,1,0,25070,24580,1,1,1,0,0,1,0,2.11091e+07,0,0,99999999
5373,EQ,nse_cm,,DEVYANI,DEVYANI-EQ,,DEVYANI,INE872J01023,,,,DEVYANI INTERNATIONAL LTD,,,5,1,-1,-1,2,-1,NSE,,,1313539200,,1313539200,0,0,1340236800,1340841600,0,125.00-187.40,0,0,1365879312,,,,,,,,,,CASH,,,,,100,,,,3.50,13.29,,,T+1,315513000,0,1,639834,1,0,18740,12500,1,1,1,0,0,1,0,1.20496e+09,0,0,639834
5378,EQ,nse_cm,,ASAHIINDIA,ASAHIINDIA-EQ,,ASAHIINDIA,INE439A01020,,,,ASAHI INDIA GLASS LIMITED,,,5,1,-1,-1,2,-1,NSE,,,574646400,,574646400,0,0,1347148800,1347667200,0,379.70-569.50,0,0,1365879311,,,,,,,,,,CASH,,,,,100,,,,0,20,,,T+1,315513000,0,1,210515,1,0,56950,37970,1,1,1,0,0,1,0,2.4309e+08,0,0,210515
5379,BL,nse_cm,,DEVYANI,DEVYANI-BL,,DEVYANI-BL,INE872J01023,,,,DEVYANI INTERNATIONAL LTD,,,5,1,-1,-1,2,-1,NSE,,,1313539200,,1313539200,0,0,1340236800,1340841600,0,154.65-157.75,0,0,1365873658,,,,,,,,,,CASH,,,,,100,,,,,,,,T+1,315513000,0,1,0,1,0,15775,15465,1,1,1,0,0,1,0,1.20496e+09,0,0,99999999
12220,BL,nse_cm,,ASIANPAINT,ASIANPAINT-BL,,ASIANPAINT-BL,INE021A01026,,,,ASIAN PAINTS LIMITED,,,5,1,-1,-1,2,-1,NSE,,,816220800,,816220800,0,0,0,0,1351728000,2781.65-2837.80,0,0,1365873648,,,,,,,,,,CASH,,,,,100,,,,,,,,T+1,315513000,0,1,0,1,0,283780,278165,1,1,1,0,0,1,0,9.59198e+08,0,0,99999999
12221,BL,nse_cm,,ASTRAZEN,ASTRAZEN-BL,,ASTRAZEN-BL,INE203A01020,,,,ASTRAZENECA PHARMA IND LT,,,5,1,-1,-1,2,-1,NSE,,,816220800,,816220800,0,0,0,0,1341705600,3185.25-3249.55,0,0,1365873659,,,,,,,,,,CASH,,,,,200,,,,,,,,T+1,315513000,0,1,0,1,0,324955,318525,1,1,1,0,0,1,0,2.5e+07,0,0,99999999
12222,BL,nse_cm,,ASTRAMICRO,ASTRAMICRO-BL,,ASTRAMICRO-BL,INE386C01029,,,,ASTRA MICROWAVE LTD,,,5,1,-1,-1,2,-1,NSE,,,816220800,,816220800,0,0,1345075200,1345593600,0,258.60-263.80,0,0,1365873666,,,,,,,,,,CASH,,,,,200,,,,,,,,T+1,315513000,0,1,0,1,0,26380,25860,1,1,1,0,0,1,0,8.66117e+07,0,0,99999999
12223,BL,nse_cm,,ATFL,ATFL-BL,,ATFL-BL,INE209A01019,,,,AGRO TECH FOODS LIMITED,,,5,1,-1,-1,2,-1,NSE,,,816220800,,816220800,0,0,1340323200,1340928000,0,821.75-838.35,0,0,1365873652,,,,,,,,,,CASH,,,,,1000,,,,,,,,T+1,315513000,0,1,0,1,0,83835,82175,1,1,1,0,0,1,0,2.43693e+07,0,0,99999999
12225,BL,nse_cm,,ATUL,ATUL-BL,,ATUL-BL,INE100A01010,,,,ATUL LTD,,,5,1,-1,-1,2,-1,NSE,,,816220800,,816220800,0,0,0,0,1351900800,6992.40-7133.60,0,0,1365873648,,,,,,,,,,CASH,,,,,1000,,,,,,,,T+1,315513000,0,1,0,1,0,713360,699240,1,1,1,0,0,1,0,2.95138e+07,0,0,99999999
12226,BL,nse_cm,,AURIONPRO,AURIONPRO-BL,,AURIONPRO-BL,INE132H01018,,,,AURIONPRO SOLN LTD,,,5,1,-1,-1,2,-1,NSE,,,816220800,,816220800,0,0,1348099200,1348704000,0,334.40-341.10,0,0,1365873667,,,,,,,,,,CASH,,,,,1000,,,,,,,,T+1,315513000,0,1,0,1,0,34110,33440,1,1,1,0,0,1,0,2.28002e+07,0,0,99999999
12227,BL,nse_cm,,AUROPHARMA,AUROPHARMA-BL,,AUROPHARMA-BL,INE406A01037,,,,AUROBINDO PHARMA LTD,,,5,1,-1,-1,2,-1,NSE,,,816220800,,816220800,0,0,0,0,1361059200,560.30-571.60,0,0,1365873648,,,,,,,,,,CASH,,,,,100,,,,,,,,T+1,315513000,0,1,0,1,0,57160,56030,1,1,1,0,0,1,0,5.85939e+08,0,0,99999999
12228,BL,nse_cm,,AUTOAXLES,AUTOAXLES-BL,,AUTOAXLES-BL,INE449A01011,,,,AUTOMOTIVE AXLES LIMITED,,,5,1,-1,-1,2,-1,NSE,,,816220800,,816220800,0,0,1343606400,1344124800,0,2419.30-2468.10,0,0,1365873648,,,,,,,,,,CASH,,,,,1000,,,,,,,,T+1,315513000,0,1,0,1,0,246810,241930,1,1,1,0,0,1,0,1.5112e+07,0,0,99999999
12229,BL,nse_cm,,BBOX,BBOX-BL,,BBOX-BL,INE676A01027,,,,BLACK BOX LIMITED,,,5,1,-1,-1,2,-1,NSE,,,816220800,,816220800,0,0,1348099200,1348617600,0,123.45-125.90,0,0,1365873656,,,,,,,,,,CASH,,,,,200,,,,,,,,T+1,315513000,0,1,0,1,0,12590,12345,1,1,1,0,0,1,0,1.67905e+08,0,0,99999999
5382,EQ,nse_cm,,MFL,MFL-EQ,,MFL,INE071N01016,,,,MEGHMANI FINECHEM LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1313712000,,1313712000,0,0,0,0,1359676800,809.75-1214.55,0,0,1365879312,,,,,,,,,,CASH,,,,,1000,,,,3.50,17.99,,,T+1,315513000,0,1,98764,1,0,121455,80975,1,1,1,0,0,1,0,4.15502e+07,0,0,98764
5385,EQ,nse_cm,,AAVAS,AAVAS-EQ,,AAVAS,INE216P01012,,,,AAVAS FINANCIERS LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1223424000,,1223424000,0,0,0,0,0,1434.00-2150.90,0,0,1365879311,,,,,,,,,,CASH,,,,,1000,,,,0,20,,,T+1,315513000,0,1,55735,1,0,215090,143400,1,1,1,0,0,1,0,7.90569e+07,0,0,55735
5388,BL,nse_cm,,MFL,MFL-BL,,MFL-BL,INE071N01016,,,,MEGHMANI FINECHEM LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1313712000,,1313712000,0,0,0,0,1359676800,1002.05-1022.25,0,0,1365873658,,,,,,,,,,CASH,,,,,1000,,,,,,,,T+1,315513000,0,1,0,1,0,102225,100205,1,1,1,0,0,1,0,4.15502e+07,0,0,99999999
12230,BL,nse_cm,,SANOFI,SANOFI-BL,,SANOFI-BL,INE058A01010,,,,SANOFI INDIA LIMITED,,,5,1,-1,-1,2,-1,NSE,,,816220800,,816220800,0,0,1367193600,1368230400,0,5877.60-5996.30,0,0,1365873651,,,,,,,,,,CASH,,,,,1000,,,,,,,,T+1,315513000,0,1,0,1,0,599630,587760,1,1,1,0,0,1,0,2.30306e+07,0,0,99999999
12231,EQ,nse_cm,,OCCL,OCCL-EQ,,OCCL,INE321D01016,,,,ORIENTAL CARBN & CHEM LTD,,,5,1,-1,-1,2,-1,NSE,,,1138320000,,1138320000,0,0,0,0,1353196800,573.35-859.95,0,0,1365879312,,,,,,,,,,CASH,,,,,1000,,,,0,20,,,T+1,315513000,0,1,139531,1,0,85995,57335,1,1,1,0,0,1,0,9.99009e+06,0,0,139531
12232,BL,nse_cm,,BAGFILMS,BAGFILMS-BL,,BAGFILMS-BL,INE116D01028,,,,B.A.G FILMS AND MEDIA LTD,,,5,1,-1,-1,2,-1,NSE,,,816220800,,816220800,0,0,1345680000,1346198400,0,4.35-4.45,0,0,1365873665,,,,,,,,,,CASH,,,,,200,,,,,,,,T+1,315513000,0,1,0,1,0,445,435,1,1,1,0,0,1,0,1.97748e+08,0,0,99999999
12234,BL,nse_cm,,BAJAJHLDNG,BAJAJHLDNG-BL,,BAJAJHLDNG-BL,INE118A01012,,,,BAJAJ HOLDINGS & INVS LTD,,,5,1,-1,-1,2,-1,NSE,,,816220800,,816220800,0,0,0,0,1348358400,5889.95-6008.90,0,0,1365873648,,,,,,,,,,CASH,,,,,1000,,,,,,,,T+1,315513000,0,1,0,1,0,600890,588995,1,1,1,0,0,1,0,1.11294e+08,0,0,99999999
12235,BL,nse_cm,,BAJAJHIND,BAJAJHIND-BL,,BAJAJHIND-BL,INE306A01021,,,,BAJAJ HINDUSTHAN SUGAR LT,,,5,1,-1,-1,2,-1,NSE,,,816220800,,816220800,0,0,1348012800,1348617600,0,13.70-13.90,0,0,1365873648,,,,,,,,,,CASH,,,,,100,,,,,,,,T+1,315513000,0,1,0,1,0,1390,1370,1,1,1,0,0,1,0,1.27736e+09,0,0,99999999
12236,BL,nse_cm,,BAJFINANCE,BAJFINANCE-BL,,BAJFINANCE-BL,INE296A01024,,,,BAJAJ FINANCE LIMITED,,,5,1,-1,-1,2,-1,NSE,,,816220800,,816220800,0,0,0,0,1341100800,5845.40-5963.45,0,0,1365873649,,,,,,,,,,CASH,,,,,200,,,,,,,,T+1,315513000,0,1,0,1,0,596345,584540,1,1,1,0,0,1,0,6.05429e+08,0,0,99999999
12237,BL,nse_cm,,BALAJITELE,BALAJITELE-BL,,BALAJITELE-BL,INE794B01026,,,,BALAJI TELEFILMS LIMITED.,,,5,1,-1,-1,2,-1,NSE,,,816220800,,816220800,0,0,1344729600,1345248000,0,39.30-40.05,0,0,1365873662,,,,,,,,,,CASH,,,,,200,,,,,,,,T+1,315513000,0,1,0,1,0,4005,3930,1,1,1,0,0,1,0,1.0113e+08,0,0,99999999
12238,BL,nse_cm,,JAIBALAJI,JAIBALAJI-BL,,JAIBALAJI-BL,INE091G01018,,,,JAI BALAJI INDUSTRIES LTD,,,5,1,-1,-1,2,-1,NSE,,,816220800,,816220800,0,0,1348185600,1348704000,0,48.55-49.50,0,0,1365873665,,,,,,,,,,CASH,,,,,1000,,,,,,,,T+1,315513000,0,1,0,1,0,4950,4855,1,1,1,0,0,1,0,1.45451e+08,0,0,99999999
5394,EQ,nse_cm,,MOL,MOL-EQ,,MOL,INE0CT101020,,,,MEGHMANI ORGANICS LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1313712000,,1313712000,0,0,0,0,1340150400,73.05-109.55,0,0,1365879312,,,,,,,,,,CASH,,,,,100,,,,3.50,15.80,,,T+1,315513000,0,1,1095076,1,0,10955,7305,1,1,1,0,0,1,0,2.54314e+08,0,0,1095076
5395,BL,nse_cm,,MOL,MOL-BL,,MOL-BL,INE0CT101020,,,,MEGHMANI ORGANICS LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1313712000,,1313712000,0,0,0,0,1340150400,90.40-92.20,0,0,1365873658,,,,,,,,,,CASH,,,,,100,,,,,,,,T+1,315513000,0,1,0,1,0,9220,9040,1,1,1,0,0,1,0,2.54314e+08,0,0,99999999
12240,BL,nse_cm,,BALMLAWRIE,BALMLAWRIE-BL,,BALMLAWRIE-BL,INE164A01016,,,,BALMER LAWRIE & CO LTD,,,5,1,-1,-1,2,-1,NSE,,,816220800,,816220800,0,0,1348185600,1348704000,0,112.15-114.35,0,0,1365873649,,,,,,,,,,CASH,,,,,1000,,,,,,,,T+1,315513000,0,1,0,1,0,11435,11215,1,1,1,0,0,1,0,1.71004e+08,0,0,99999999
12241,BL,nse_cm,,BALRAMCHIN,BALRAMCHIN-BL,,BALRAMCHIN-BL,INE119A01028,,,,BALRAMPUR CHINI MILLS LTD,,,5,1,-1,-1,2,-1,NSE,,,816220800,,816220800,0,0,0,0,1361491200,399.95-407.95,0,0,1365873649,,,,,,,,,,CASH,,,,,100,,,,,,,,T+1,315513000,0,1,0,1,0,40795,39995,1,1,1,0,0,1,0,2.01987e+08,0,0,99999999
12242,BL,nse_cm,,BANARISUG,BANARISUG-BL,,BANARISUG-BL,INE459A01010,,,,BANNARI AMMAN SUGARS LTD,,,5,1,-1,-1,2,-1,NSE,,,816220800,,816220800,0,0,1346630400,1347148800,0,2897.25-2955.75,0,0,1365873649,,,,,,,,,,CASH,,,,,1000,,,,,,,,T+1,315513000,0,1,0,1,0,295575,289725,1,1,1,0,0,1,0,1.25397e+07,0,0,99999999
12243,BL,nse_cm,,BANKBARODA,BANKBARODA-BL,,BANKBARODA-BL,INE028A01039,,,,BANK OF BARODA,,,5,1,-1,-1,2,-1,NSE,,,816220800,,816220800,0,0,1340236800,1340755200,0,169.70-173.10,0,0,1365873657,,,,,,,,,,CASH,,,,,200,,,,,,,,T+1,315513000,0,1,0,1,0,17310,16970,1,1,1,0,0,1,0,5.17136e+09,0,0,99999999
